transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount
27398,11/16/2023 8:22,1,New York,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.5,5,TRUE,Credit Card,nb945p0s,25-34,Male,TRUE,Sunny,8.5,,24.75
27399,11/16/2023 8:24,26,Sydney,AUS,Mall Kiosk,Pastry,Croissant,2.67,1,FALSE,Credit Card,fdzmr5zr,25-34,Male,FALSE,Sunny,25,,2.67
27400,11/16/2023 8:26,33,Melbourne,AUS,Standalone,Sandwich,Chicken & Avocado Wrap,7.02,4,FALSE,Credit Card,l5e41mho,65+,Male,FALSE,,,,28.08
27401,11/16/2023 8:37,3,New York,USA,Mall Kiosk,Coffee,Small Americano,2.62,1,TRUE,Credit Card,5424nmm0,45-54,Male,TRUE,Sunny,8.5,,2.36
27402,11/16/2023 8:56,27,Sydney,AUS,Standalone,Coffee,Large Americano,3.8,1,FALSE,Credit Card,k8rcazwt,18-24,,FALSE,Sunny,25,,3.8
27403,11/16/2023 9:09,7,Los Angeles,USA,Standalone,Tea,Medium Matcha Latte,4.41,2,FALSE,Credit Card,l5qek1qg,55-64,Female,FALSE,Rainy,20.2,,8.82
27404,11/16/2023 9:11,29,Sydney,AUS,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.87,4,FALSE,Debit Card,1on8qfop,18-24,Female,TRUE,Sunny,25,,23.48
27405,11/16/2023 9:13,27,Sydney,AUS,Standalone,Coffee,Medium Cappuccino,4.4,1,FALSE,Cash,11a16ghn,35-44,Female,FALSE,Sunny,25,,4.4
27406,11/16/2023 9:14,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Latte,4.27,5,FALSE,Credit Card,5naqz4rr,35-44,Male,FALSE,Sunny,25,,21.35
27407,11/16/2023 9:37,12,Chicago,USA,Airport,Sandwich,Chicken & Avocado Wrap,7.72,1,FALSE,Credit Card,lsp5n6k4,25-34,Male,FALSE,Rainy,1.3,,7.72
27408,11/16/2023 9:43,1,New York,USA,Standalone,Coffee,Medium Cappuccino,4,1,FALSE,Debit Card,2p5ic0m3,35-44,Male,TRUE,Sunny,8.5,,4
27409,11/16/2023 9:44,1,New York,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.5,1,FALSE,Credit Card,ffvsyn3i,35-44,Male,FALSE,Sunny,8.5,,5.5
27410,11/16/2023 10:12,3,New York,USA,Mall Kiosk,Merchandise,Coffee Mug,11.64,4,FALSE,Cash,nxgni03r,,Female,FALSE,Sunny,8.5,,46.56
27411,11/16/2023 10:36,42,Vancouver,CAN,Standalone,Coffee,Large Mocha,4.89,1,FALSE,Cash,5bwheymm,45-54,Male,TRUE,,,,4.89
27412,11/16/2023 10:38,15,Chicago,USA,Standalone,Coffee,Double Espresso,2.75,1,FALSE,Debit Card,e5ncr8hv,35-44,Female,FALSE,Rainy,1.3,,2.75
27413,11/16/2023 10:44,31,Melbourne,AUS,Standalone,Coffee,Double Espresso,3.13,1,FALSE,Credit Card,pld4va4c,35-44,Female,FALSE,Sunny,18.3,,3.13
27414,11/16/2023 11:23,32,Melbourne,AUS,Standalone,Coffee,Single Espresso,3.13,2,FALSE,Credit Card,gilitfhp,55-64,Female,FALSE,Sunny,18.3,,6.26
27415,11/16/2023 12:15,42,Vancouver,CAN,Standalone,Tea,Large Earl Grey,3.01,1,FALSE,Credit Card,pv7rl2ev,45-54,Male,FALSE,Rainy,13,,3.01
27416,11/16/2023 12:50,21,Manchester,UK,Standalone,Pastry,Scone,1.8,3,FALSE,Cash,w7e21loo,18-24,Male,FALSE,Cloudy,7,,5.4
27417,11/16/2023 13:13,40,Toronto,CAN,Standalone,Sandwich,Chicken & Avocado Wrap,5.98,1,FALSE,Cash,kcgtmeem,25-34,Male,TRUE,Rainy,7.6,,5.98
27418,11/16/2023 13:24,33,Melbourne,AUS,Standalone,Smoothie,Medium Berry Blast,5.94,1,FALSE,Credit Card,5pn0jaa3,18-24,Female,FALSE,Sunny,18.3,,5.94
27419,11/16/2023 13:46,41,Vancouver,CAN,Standalone,Pastry,Croissant,2.35,1,FALSE,Cash,wsygjgto,18-24,,FALSE,Rainy,13,,2.35
27420,11/16/2023 13:49,35,Melbourne,AUS,Mall Kiosk,Tea,Large Earl Grey,3.35,1,FALSE,Credit Card,wc22zjnl,35-44,Female,FALSE,Sunny,18.3,,3.35
27421,11/16/2023 13:56,29,Sydney,AUS,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.87,1,FALSE,Cash,0xk6ze1j,35-44,Female,FALSE,Sunny,25,,5.87
27422,11/16/2023 14:05,1,New York,USA,Standalone,Coffee,Medium Pumpkin Spice Latte,5,1,FALSE,Cash,tynrkoks,35-44,Female,TRUE,Sunny,8.5,,5
27423,11/16/2023 14:20,18,London,UK,Mall Kiosk,Coffee,Medium Americano,2.47,1,FALSE,Credit Card,159z9866,25-34,Female,FALSE,Rainy,10.3,,2.47
27424,11/16/2023 14:23,39,Toronto,CAN,Mall Kiosk,Coffee,Medium Americano,2.68,2,FALSE,Credit Card,90f9ih5g,18-24,Male,FALSE,Rainy,7.6,,5.36
27425,11/16/2023 14:38,18,London,UK,Mall Kiosk,Tea,Small Chai Latte,3.13,1,FALSE,Credit Card,qganyqu7,25-34,Female,TRUE,Rainy,10.3,,3.13
27426,11/16/2023 14:59,43,Vancouver,CAN,Standalone,Tea,Medium Earl Grey,2.63,1,FALSE,Credit Card,lva2rj7z,35-44,Male,TRUE,Rainy,13,,2.63
27427,11/16/2023 15:00,9,Los Angeles,USA,Mall Kiosk,Pastry,Scone,2.09,2,FALSE,Credit Card,ujbhi0ms,35-44,,FALSE,Rainy,20.2,,4.18
27428,11/16/2023 15:03,38,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,1,FALSE,Mobile Wallet,of5mcrkd,18-24,Male,FALSE,Rainy,7.6,,2.76
27429,11/16/2023 15:04,9,Los Angeles,USA,Mall Kiosk,Coffee,Medium Americano,2.85,2,FALSE,Cash,ttargxfn,18-24,Male,FALSE,Rainy,20.2,,5.7
27430,11/16/2023 15:23,3,New York,USA,Mall Kiosk,Tea,Small Chai Latte,3.69,1,FALSE,Credit Card,djfhitac,55-64,,FALSE,Sunny,8.5,,3.69
27431,11/16/2023 15:25,43,Vancouver,CAN,Standalone,Sandwich,Chicken & Avocado Wrap,6.11,2,FALSE,Cash,37r0q5ag,65+,Female,TRUE,Rainy,13,,12.22
27432,11/16/2023 15:27,24,Manchester,UK,Standalone,Tea,Medium Green Tea,2.3,1,TRUE,Mobile Wallet,9tb7u90a,25-34,Male,TRUE,Cloudy,7,,2.07
27433,11/16/2023 15:33,20,London,UK,Standalone,Coffee,Large Latte,3.91,1,FALSE,Credit Card,1x98ujk1,55-64,Male,TRUE,Rainy,10.3,,3.91
27434,11/16/2023 15:48,16,London,UK,Standalone,Coffee,Large Mocha,4.42,2,FALSE,Credit Card,c4svo82k,25-34,Male,FALSE,Rainy,10.3,,8.84
27435,11/16/2023 16:21,24,Manchester,UK,Standalone,Tea,Medium Green Tea,2.3,2,FALSE,Credit Card,6oizkues,45-54,Female,TRUE,Cloudy,7,,4.6
27436,11/16/2023 16:42,12,Chicago,USA,Airport,Coffee,Large Latte,5.46,3,FALSE,Debit Card,2dyotlvy,35-44,Male,FALSE,Rainy,1.3,,16.38
27437,11/16/2023 16:47,30,Sydney,AUS,Standalone,Merchandise,Tote Bag,16.5,1,FALSE,Credit Card,na6sgl0b,45-54,Male,FALSE,Sunny,25,,16.5
27438,11/16/2023 16:51,4,New York,USA,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.33,1,FALSE,Cash,lphavsyt,55-64,Male,FALSE,Sunny,8.5,,5.33
27439,11/16/2023 17:16,43,Vancouver,CAN,Standalone,Coffee,Medium Mocha,4.23,1,FALSE,Credit Card,5wbqefqv,35-44,Male,FALSE,Rainy,13,,4.23
27440,11/16/2023 17:16,19,London,UK,Standalone,Smoothie,Medium Berry Blast,4.67,1,FALSE,Credit Card,8bfs1ldx,25-34,Male,FALSE,Rainy,10.3,,4.67
27441,11/16/2023 17:31,42,Vancouver,CAN,Standalone,Coffee,Large Mocha,4.89,1,FALSE,Cash,7ya0mymv,18-24,Male,TRUE,Rainy,13,,4.89
27442,11/16/2023 17:35,9,Los Angeles,USA,Mall Kiosk,Tea,Large Earl Grey,3.04,5,FALSE,Credit Card,8uf50xog,35-44,Male,TRUE,Rainy,20.2,,15.2
27443,11/16/2023 18:31,43,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,1,FALSE,Debit Card,nm8tq0ta,45-54,Female,FALSE,Rainy,13,,2.73
27444,11/16/2023 19:17,30,Sydney,AUS,Standalone,Coffee,Medium Latte,4.4,1,FALSE,Credit Card,m3crmgd3,45-54,Female,FALSE,Sunny,25,,4.4
27445,11/16/2023 21:53,5,New York,USA,Standalone,Coffee,Medium Cappuccino,4,2,FALSE,Debit Card,oa49z3rj,55-64,Female,FALSE,Sunny,8.5,,8
27446,11/16/2023 22:58,1,New York,USA,Standalone,Coffee,Double Espresso,2.9,1,FALSE,Credit Card,wcz14jlh,25-34,Male,FALSE,Sunny,8.5,,2.9
27447,11/17/2023 0:58,28,Sydney,AUS,Mall Kiosk,Coffee,Large Mocha,5.55,1,FALSE,Mobile Wallet,hvf6slow,25-34,Female,FALSE,Rainy,18.3,,5.55
27448,11/17/2023 1:05,34,Melbourne,AUS,Mall Kiosk,Coffee,Medium Cappuccino,4.19,1,FALSE,Credit Card,qtr8sb3o,35-44,Female,FALSE,Sunny,16.2,,4.19
27449,11/17/2023 1:51,10,Los Angeles,USA,Mall Kiosk,Coffee,Small Latte,3.42,2,FALSE,Debit Card,9b0wg8vj,18-24,,FALSE,Rainy,21.6,,6.84
27450,11/17/2023 3:02,33,Melbourne,AUS,Standalone,Coffee,Medium Mocha,4.86,1,FALSE,Credit Card,ghxixlgh,65+,Male,FALSE,Sunny,16.2,,4.86
27451,11/17/2023 6:13,44,Vancouver,CAN,Mall Kiosk,Tea,Small Earl Grey,2.28,1,FALSE,Debit Card,3wv3yk0s,25-34,Male,FALSE,Rainy,7.5,,2.28
27452,11/17/2023 6:44,5,New York,USA,Standalone,Coffee,Single Espresso,2.9,3,FALSE,Cash,v4xkenpx,45-54,Non-binary,FALSE,Sunny,8.4,,8.7
27453,11/17/2023 7:43,38,Toronto,CAN,Standalone,Tea,Large Green Tea,2.94,4,FALSE,Credit Card,l2a4hxc2,35-44,Male,TRUE,Rainy,7.1,,11.76
27454,11/17/2023 8:11,8,Los Angeles,USA,Airport,Coffee,Large Cappuccino,5.63,2,FALSE,Credit Card,9w5y40od,65+,Female,FALSE,Rainy,21.6,,11.26
27455,11/17/2023 8:13,42,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,2,FALSE,Debit Card,02tse90b,18-24,Male,TRUE,Rainy,7.5,,5.46
27456,11/17/2023 8:24,27,Sydney,AUS,Standalone,Smoothie,Large Berry Blast,6.93,2,FALSE,Credit Card,at9c4ovl,25-34,Female,FALSE,Rainy,18.3,,13.86
27457,11/17/2023 8:45,32,Melbourne,AUS,Standalone,Tea,Medium Green Tea,3.02,3,TRUE,Credit Card,clvo5ys4,35-44,Female,TRUE,Sunny,16.2,,8.15
27458,11/17/2023 9:15,13,Chicago,USA,Mall Kiosk,Coffee,Small Mocha,3.73,9,TRUE,Credit Card,aqhqmycg,45-54,Female,TRUE,Rainy,6.2,,30.21
27459,11/17/2023 9:30,30,Sydney,AUS,Standalone,Coffee,Small Americano,2.97,1,FALSE,Credit Card,tj2igscp,35-44,Male,FALSE,Rainy,18.3,,2.97
27460,11/17/2023 9:42,36,Toronto,CAN,Airport,Sandwich,Vegan Falafel Wrap,6.9,2,FALSE,Cash,438rdr3c,25-34,Female,FALSE,Rainy,7.1,,13.8
27461,11/17/2023 9:54,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Americano,3.2,3,TRUE,Credit Card,euf3evsh,45-54,Male,TRUE,Rainy,18.3,,8.64
27462,11/17/2023 10:08,3,New York,USA,Mall Kiosk,Coffee,Double Espresso,2.81,1,FALSE,Cash,uw4qwoaj,35-44,Female,TRUE,Sunny,8.4,,2.81
27463,11/17/2023 10:25,19,London,UK,Standalone,Coffee,Single Espresso,2.46,1,TRUE,Credit Card,hatt774n,55-64,Male,FALSE,Rainy,7.2,,2.34
27464,11/17/2023 10:26,12,Chicago,USA,Airport,Coffee,Medium Mocha,5.34,1,FALSE,Cash,0oqne040,55-64,Female,FALSE,Rainy,6.2,,5.34
27465,11/17/2023 10:41,7,Los Angeles,USA,Standalone,Tea,Large Chai Latte,4.75,1,FALSE,Cash,pf5tmkus,25-34,Male,FALSE,Rainy,21.6,,4.75
27466,11/17/2023 10:46,30,Sydney,AUS,Standalone,Tea,Large Matcha Latte,5.72,2,FALSE,Mobile Wallet,3b2h2ibf,25-34,Female,FALSE,Rainy,18.3,,11.44
27467,11/17/2023 10:47,40,Toronto,CAN,Standalone,Pastry,Chocolate Chip Cookie,1.84,3,FALSE,Credit Card,akjy41hk,25-34,Female,FALSE,Rainy,7.1,,5.52
27468,11/17/2023 10:58,6,Los Angeles,USA,Standalone,Pastry,Scone,2.16,5,FALSE,Credit Card,nqq0jivk,55-64,,FALSE,Rainy,21.6,,10.8
27469,11/17/2023 11:15,29,Sydney,AUS,Mall Kiosk,Coffee,Medium Pumpkin Spice Latte,5.33,1,FALSE,Debit Card,yere7axu,25-34,Male,TRUE,Rainy,18.3,,5.33
27470,11/17/2023 11:30,29,Sydney,AUS,Mall Kiosk,Coffee,Large Americano,3.68,1,FALSE,Mobile Wallet,fl97bovy,18-24,Male,FALSE,Rainy,18.3,,3.68
27471,11/17/2023 11:37,26,Sydney,AUS,Mall Kiosk,Pastry,Blueberry Muffin,3.2,2,FALSE,Credit Card,6p9dk8g8,55-64,Female,TRUE,Rainy,18.3,,6.4
27472,11/17/2023 11:44,24,Manchester,UK,Standalone,Coffee,Medium Pumpkin Spice Latte,4.1,1,FALSE,Credit Card,tpq8fkzr,35-44,Female,FALSE,Sunny,6.5,,4.1
27473,11/17/2023 11:59,37,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,1,FALSE,Credit Card,4rzd0ig1,35-44,,FALSE,Rainy,7.1,,2.76
27474,11/17/2023 12:24,19,London,UK,Standalone,Tea,Medium Earl Grey,2.38,2,FALSE,Debit Card,46qbfpiz,35-44,Female,TRUE,,,,4.76
27475,11/17/2023 12:32,36,Toronto,CAN,Airport,Merchandise,Coffee Mug,13.8,1,FALSE,Mobile Wallet,t7em57ay,25-34,Female,FALSE,Rainy,7.1,,13.8
27476,11/17/2023 12:49,35,Melbourne,AUS,Mall Kiosk,Coffee,Large Cappuccino,4.82,2,FALSE,Mobile Wallet,cnvp7xsv,25-34,Male,FALSE,Sunny,16.2,,9.64
27477,11/17/2023 12:55,13,Chicago,USA,Mall Kiosk,Coffee,Single Espresso,2.67,1,FALSE,Mobile Wallet,aqwzagdy,18-24,Female,FALSE,Rainy,6.2,,2.67
27478,11/17/2023 13:07,11,Chicago,USA,Standalone,Tea,Large Matcha Latte,4.94,5,TRUE,Credit Card,o3qc1813,,Female,FALSE,Rainy,6.2,,19.76
27479,11/17/2023 13:20,10,Los Angeles,USA,Mall Kiosk,Sandwich,Vegan Falafel Wrap,5.7,1,FALSE,Cash,y0cl3cie,35-44,Male,TRUE,Rainy,21.6,,5.7
27480,11/17/2023 13:20,32,Melbourne,AUS,Standalone,Coffee,Small Mocha,4.37,4,FALSE,Credit Card,362qrcl0,55-64,Male,FALSE,Sunny,16.2,,17.48
27481,11/17/2023 13:47,42,Vancouver,CAN,Standalone,Coffee,Small Mocha,3.81,2,FALSE,Credit Card,cdlo6cfd,45-54,Male,TRUE,Rainy,7.5,,7.62
27482,11/17/2023 14:03,41,Vancouver,CAN,Standalone,Tea,Large Chai Latte,4.56,2,FALSE,Debit Card,qe6hsg7b,18-24,Male,FALSE,Rainy,7.5,,9.12
27483,11/17/2023 14:03,39,Toronto,CAN,Mall Kiosk,Coffee,Small Mocha,3.61,1,FALSE,Cash,p9mmhwdr,25-34,Male,FALSE,Rainy,7.1,,3.61
27484,11/17/2023 14:19,42,Vancouver,CAN,Standalone,Smoothie,Large Berry Blast,5.92,1,FALSE,Debit Card,7kcudbp4,35-44,Male,FALSE,Rainy,7.5,,5.92
27485,11/17/2023 14:45,26,Sydney,AUS,Mall Kiosk,Coffee,Large Pumpkin Spice Latte,6.14,3,FALSE,Cash,pmam4uo5,55-64,Male,TRUE,Rainy,18.3,,18.42
27486,11/17/2023 15:03,21,Manchester,UK,Standalone,Coffee,Medium Americano,2.46,1,FALSE,Cash,8fkz45xt,35-44,Female,FALSE,Sunny,6.5,,2.46
27487,11/17/2023 15:10,23,Manchester,UK,Standalone,Coffee,Large Americano,2.83,1,TRUE,Credit Card,b6tscnzo,45-54,Male,TRUE,Sunny,6.5,,2.55
27488,11/17/2023 15:25,11,Chicago,USA,Standalone,Tea,Large Chai Latte,4.61,2,FALSE,Credit Card,1zc0on49,45-54,Female,TRUE,Rainy,6.2,,9.22
27489,11/17/2023 15:45,43,Vancouver,CAN,Standalone,Pastry,Chocolate Chip Cookie,1.88,2,FALSE,Mobile Wallet,5bclof0k,18-24,Female,FALSE,,,,3.76
27490,11/17/2023 15:51,18,London,UK,Mall Kiosk,Coffee,Medium Pumpkin Spice Latte,4.12,1,FALSE,Credit Card,1zvflilu,35-44,Female,TRUE,Rainy,7.2,,4.12
27491,11/17/2023 15:52,4,New York,USA,Mall Kiosk,Coffee,Medium Americano,2.91,1,FALSE,Debit Card,7alqwi5i,25-34,Male,FALSE,Sunny,8.4,,2.91
27492,11/17/2023 15:59,40,Toronto,CAN,Standalone,Coffee,Medium Latte,3.68,3,FALSE,Debit Card,8bh6m5tu,25-34,Male,FALSE,Rainy,7.1,,11.04
27493,11/17/2023 16:29,13,Chicago,USA,Mall Kiosk,Coffee,Medium Mocha,4.15,1,FALSE,Credit Card,unv7896u,45-54,Female,FALSE,Rainy,6.2,,4.15
27494,11/17/2023 16:40,25,Manchester,UK,Standalone,Coffee,Single Espresso,2.38,2,FALSE,Cash,edu2al41,25-34,Female,FALSE,,,,4.76
27495,11/17/2023 16:48,2,New York,USA,Airport,Coffee,Small Latte,4.5,2,TRUE,Debit Card,8xmj1jym,55-64,Prefer not to say,TRUE,Sunny,8.4,,8.1
27496,11/17/2023 16:57,2,New York,USA,Airport,Coffee,Small Mocha,5.06,1,FALSE,Credit Card,2b6m0wvh,25-34,Male,TRUE,Sunny,8.4,,5.06
27497,11/17/2023 17:06,29,Sydney,AUS,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.87,2,FALSE,Cash,rc86qa3d,25-34,Male,FALSE,Rainy,18.3,,11.74
27498,11/17/2023 17:12,32,Melbourne,AUS,Standalone,Tea,Small Matcha Latte,4.37,1,FALSE,Credit Card,2jc8v8ux,65+,Female,FALSE,,,,4.37
27499,11/17/2023 17:21,24,Manchester,UK,Standalone,Coffee,Small Mocha,3.32,1,FALSE,Mobile Wallet,kqoputp5,35-44,Female,TRUE,Sunny,6.5,,3.32
27500,11/17/2023 18:03,30,Sydney,AUS,Standalone,Coffee,Large Pumpkin Spice Latte,6.33,1,FALSE,Mobile Wallet,y3w3osno,25-34,Male,FALSE,Rainy,18.3,,6.33
27501,11/17/2023 18:19,16,London,UK,Standalone,Tea,Large Earl Grey,2.72,4,FALSE,Credit Card,s2d9td5k,45-54,,FALSE,Rainy,7.2,,10.88
27502,11/17/2023 18:59,23,Manchester,UK,Standalone,Smoothie,Large Berry Blast,5.17,1,FALSE,Cash,zbuc36ck,,Female,FALSE,Sunny,6.5,,5.17
27503,11/17/2023 22:48,13,Chicago,USA,Mall Kiosk,Coffee,Large Pumpkin Spice Latte,5.3,2,FALSE,Mobile Wallet,vg7l51pr,65+,Male,FALSE,Rainy,6.2,,10.6
27504,11/18/2023 0:34,34,Melbourne,AUS,Mall Kiosk,Tea,Small Green Tea,2.62,2,FALSE,Mobile Wallet,yonmv0e9,25-34,,FALSE,Sunny,23.2,,5.24
27505,11/18/2023 1:09,23,Manchester,UK,Standalone,Coffee,Small Cappuccino,2.95,1,FALSE,Cash,1wa734rc,65+,Male,FALSE,Rainy,5.1,,2.95
27506,11/18/2023 1:20,34,Melbourne,AUS,Mall Kiosk,Coffee,Small Mocha,4.24,1,FALSE,Cash,nhtk2vep,65+,Male,FALSE,Sunny,23.2,,4.24
27507,11/18/2023 3:08,35,Melbourne,AUS,Mall Kiosk,Smoothie,Medium Berry Blast,5.76,1,FALSE,Cash,2cq34dhc,35-44,Female,FALSE,Sunny,23.2,,5.76
27508,11/18/2023 5:39,22,Manchester,UK,Standalone,Tea,Small Earl Grey,2.05,2,FALSE,Cash,030wpsg9,18-24,Prefer not to say,FALSE,Rainy,5.1,,4.1
27509,11/18/2023 5:59,30,Sydney,AUS,Standalone,Coffee,Small Cappuccino,3.96,1,FALSE,Credit Card,15abzua3,45-54,Female,TRUE,Sunny,14.8,,3.96
27510,11/18/2023 6:11,12,Chicago,USA,Airport,Tea,Medium Earl Grey,3.32,2,FALSE,Debit Card,8ak3aivs,25-34,Male,TRUE,Snowy,0.7,,6.64
27511,11/18/2023 6:54,20,London,UK,Standalone,Coffee,Small Mocha,3.44,1,FALSE,Credit Card,dpnopxrg,25-34,Female,FALSE,Rainy,4.2,,3.44
27512,11/18/2023 7:09,13,Chicago,USA,Mall Kiosk,Coffee,Small Latte,3.32,4,FALSE,Credit Card,h3yc922e,25-34,Female,TRUE,Snowy,0.7,,13.28
27513,11/18/2023 7:26,33,Melbourne,AUS,Standalone,Coffee,Double Espresso,3.13,3,FALSE,Cash,jelirbc5,55-64,Female,FALSE,Sunny,23.2,,9.39
27514,11/18/2023 7:27,23,Manchester,UK,Standalone,Coffee,Large Pumpkin Spice Latte,4.71,6,FALSE,Credit Card,39p705xi,35-44,Male,FALSE,Rainy,5.1,,28.26
27515,11/18/2023 7:43,2,New York,USA,Airport,Pastry,Chocolate Chip Cookie,2.5,1,FALSE,Debit Card,cxl7jaml,65+,Female,FALSE,Cloudy,10,,2.5
27516,11/18/2023 8:04,34,Melbourne,AUS,Mall Kiosk,Coffee,Small Mocha,4.24,1,FALSE,Cash,0uqctg90,55-64,Male,FALSE,Sunny,23.2,,4.24
27517,11/18/2023 8:06,35,Melbourne,AUS,Mall Kiosk,Coffee,Large Mocha,5.45,3,FALSE,Credit Card,vasy2erf,45-54,Male,TRUE,Sunny,23.2,,16.35
27518,11/18/2023 8:16,8,Los Angeles,USA,Airport,Tea,Small Chai Latte,4.65,1,FALSE,Debit Card,xlk8kzq5,25-34,Female,FALSE,Rainy,14.6,,4.65
27519,11/18/2023 8:22,1,New York,USA,Standalone,Tea,Small Matcha Latte,4.05,7,FALSE,Credit Card,dwxx3uj3,55-64,Female,FALSE,Cloudy,10,,28.35
27520,11/18/2023 8:31,38,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,1,FALSE,Cash,sp39tkj5,55-64,Male,FALSE,Rainy,5,,2.76
27521,11/18/2023 8:34,24,Manchester,UK,Standalone,Sandwich,Vegan Falafel Wrap,4.92,2,FALSE,Credit Card,9yscz7my,55-64,Male,TRUE,Rainy,5.1,,9.84
27522,11/18/2023 8:42,18,London,UK,Mall Kiosk,Coffee,Small Mocha,3.34,2,FALSE,Cash,wxqf5o7j,65+,Female,FALSE,Rainy,4.2,,6.68
27523,11/18/2023 8:42,33,Melbourne,AUS,Standalone,Sandwich,Vegan Falafel Wrap,6.48,2,FALSE,Cash,ojrh58ow,55-64,Female,TRUE,Sunny,23.2,,12.96
27524,11/18/2023 8:42,39,Toronto,CAN,Mall Kiosk,Coffee,Single Espresso,2.59,1,FALSE,Debit Card,c7q8perl,45-54,Male,TRUE,Rainy,5,,2.59
27525,11/18/2023 8:55,7,Los Angeles,USA,Standalone,Pastry,Croissant,2.45,1,FALSE,Credit Card,qb2kzyxq,35-44,Male,FALSE,Rainy,14.6,,2.45
27526,11/18/2023 9:01,11,Chicago,USA,Standalone,Coffee,Small Cappuccino,3.42,2,FALSE,Debit Card,zeb1vmck,25-34,Female,FALSE,Snowy,0.7,,6.84
27527,11/18/2023 9:26,27,Sydney,AUS,Standalone,Coffee,Small Americano,2.97,1,FALSE,Debit Card,c32ktblo,35-44,Male,TRUE,Sunny,14.8,,2.97
27528,11/18/2023 9:38,4,New York,USA,Mall Kiosk,Tea,Medium Earl Grey,2.72,1,FALSE,Credit Card,iqf6sk2g,18-24,Male,FALSE,Cloudy,10,,2.72
27529,11/18/2023 9:49,3,New York,USA,Mall Kiosk,Pastry,Croissant,2.42,1,FALSE,Mobile Wallet,bzychodo,,Female,FALSE,Cloudy,10,,2.42
27530,11/18/2023 10:04,21,Manchester,UK,Standalone,Pastry,Blueberry Muffin,2.46,2,FALSE,Mobile Wallet,82yc543e,25-34,Female,FALSE,Rainy,5.1,,4.92
27531,11/18/2023 10:07,3,New York,USA,Mall Kiosk,Pastry,Chocolate Chip Cookie,1.94,1,FALSE,Cash,mbpbexgn,55-64,Male,FALSE,Cloudy,10,,1.94
27532,11/18/2023 10:31,45,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,1,FALSE,Credit Card,21gj15qa,25-34,Male,FALSE,Rainy,7.6,,2.73
27533,11/18/2023 10:34,19,London,UK,Standalone,Coffee,Small Cappuccino,3.06,3,FALSE,Cash,3ncz342i,25-34,Female,TRUE,Rainy,4.2,,9.18
27534,11/18/2023 11:05,1,New York,USA,Standalone,Merchandise,Coffee Mug,12,1,FALSE,Credit Card,qfkpls28,18-24,Female,TRUE,Cloudy,10,,12
27535,11/18/2023 11:26,14,Chicago,USA,Standalone,Coffee,Large Americano,3.28,1,FALSE,Mobile Wallet,kr3rdihw,18-24,Male,FALSE,Snowy,0.7,,3.28
27536,11/18/2023 11:35,31,Melbourne,AUS,Standalone,Tea,Small Green Tea,2.7,1,FALSE,Credit Card,cdaoe1f0,,Male,FALSE,Sunny,23.2,,2.7
27537,11/18/2023 11:36,35,Melbourne,AUS,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.76,2,FALSE,Debit Card,9lv20863,25-34,,FALSE,,,,11.52
27538,11/18/2023 11:44,27,Sydney,AUS,Standalone,Pastry,Blueberry Muffin,3.3,1,FALSE,Mobile Wallet,zwfb9crm,18-24,Female,TRUE,Sunny,14.8,,3.3
27539,11/18/2023 11:51,30,Sydney,AUS,Standalone,Merchandise,Tote Bag,16.5,1,FALSE,Cash,bq4lt830,,Male,FALSE,Sunny,14.8,,16.5
27540,11/18/2023 12:05,5,New York,USA,Standalone,Tea,Medium Matcha Latte,4.5,2,FALSE,Credit Card,whqbdccr,65+,Male,FALSE,Cloudy,10,,9
27541,11/18/2023 12:23,7,Los Angeles,USA,Standalone,Coffee,Large Mocha,5.1,2,FALSE,Mobile Wallet,17gpiudx,25-34,Male,FALSE,Rainy,14.6,,10.2
27542,11/18/2023 12:38,2,New York,USA,Airport,Coffee,Medium Latte,5,1,TRUE,Credit Card,88mfwgrc,65+,Female,FALSE,Cloudy,10,,4
27543,11/18/2023 12:40,22,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,1,FALSE,Cash,ag4bwu8k,55-64,Female,FALSE,Rainy,5.1,,4.51
27544,11/18/2023 13:00,22,Manchester,UK,Standalone,Coffee,Medium Pumpkin Spice Latte,4.1,4,TRUE,Credit Card,gwcdqr1r,,Male,FALSE,Rainy,5.1,,13.12
